99.94,0.00,0.00,0.20,0.20
97.48,99.02,0.21,0.13,0.69
73.86,92.99,99.86,0.00,0.00
45.86,49.93,96.91,99.73,0.00
62.32,55.05,84.20,98.42,98.36
