99.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.10,100.00,0.00,0.81,1.01,4.41,0.00,0.80,0.00,0.41
34.78,82.22,100.00,3.81,9.96,4.34,5.98,2.01,5.18,1.62
15.20,68.96,80.90,100.00,17.13,6.40,6.20,3.45,3.41,8.55
31.19,63.58,78.83,93.55,100.00,26.04,25.66,26.92,6.30,14.83
32.01,51.39,62.17,72.94,90.98,100.00,14.90,33.73,12.07,7.41
6.29,29.82,16.56,38.17,49.80,81.08,100.00,5.89,1.92,0.78
26.89,62.23,59.43,79.34,76.66,94.61,99.39,100.00,2.86,21.22
45.47,56.48,28.48,24.53,12.55,32.08,48.88,89.66,100.00,3.65
6.35,32.66,8.56,28.77,8.06,17.53,13.70,60.47,88.60,100.00
