98.10,86.05,81.76,48.25,34.20,24.52,39.44,99.74,85.69,99.21
97.56,60.47,46.60,73.32,72.56,53.81,42.01,99.87,77.70,99.09
92.23,53.54,42.80,85.22,62.65,14.96,58.45,99.62,52.45,87.68
100.00,93.10,95.15,99.74,82.00,97.39,47.93,100.00,99.03,100.00
98.93,92.18,96.81,100.00,87.57,92.28,50.96,100.00,92.29,100.00
99.60,95.14,99.10,100.00,86.65,98.49,62.37,100.00,98.06,100.00
100.00,98.41,99.10,100.00,93.41,100.00,70.67,100.00,96.25,100.00
100.00,97.55,99.36,100.00,93.68,100.00,63.66,100.00,98.18,100.00
100.00,99.52,100.00,100.00,97.51,100.00,93.16,100.00,100.00,100.00
100.00,98.25,100.00,100.00,95.79,100.00,73.25,100.00,99.59,100.00
