100.00,2.06,1.32,0.00,2.30
98.86,98.02,13.46,1.09,16.42
99.81,96.84,99.36,8.81,36.38
99.26,96.59,97.53,99.38,34.89
99.03,96.58,97.87,99.38,97.37
