98.06,62.72,67.10,11.64,95.13
96.01,88.79,87.08,18.06,94.06
98.75,86.73,89.41,18.35,99.13
99.94,97.05,99.35,25.41,100.00
100.00,99.16,99.15,65.23,100.00
