67.65,0.00,0.00,0.00,0.00
44.39,64.62,1.58,1.46,2.02
35.79,32.07,69.50,2.15,1.87
9.64,9.23,8.72,59.00,1.15
17.10,2.39,6.34,12.38,63.33
