91.38,97.75,86.33,90.06,67.05
98.74,68.59,74.68,49.70,60.76
98.15,97.36,73.57,40.29,54.30
100.00,99.21,89.71,98.62,96.31
100.00,97.18,89.98,98.58,67.17
