100.00,100.00,100.00,100.00,100.00,99.80,99.80,100.00,99.90,99.70
100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
99.90,100.00,99.90,99.70,100.00,100.00,99.60,99.80,99.80,99.19
99.90,99.09,99.60,99.90,99.60,100.00,100.00,99.90,99.80,99.50
99.70,98.98,99.80,100.00,99.70,99.80,100.00,99.70,99.29,100.00
99.90,99.90,100.00,99.80,99.60,100.00,99.80,100.00,100.00,99.90
100.00,99.70,100.00,100.00,99.90,100.00,100.00,99.90,99.80,100.00
100.00,99.90,100.00,100.00,100.00,99.80,100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.90,100.00,100.00
100.00,99.90,99.80,99.90,100.00,100.00,100.00,100.00,100.00,100.00
