99.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87.75,7.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
18.14,0.38,81.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1.29,0.00,1.08,96.08,0.00,0.00,0.00,0.00,0.00,0.00
0.38,0.00,0.00,23.48,55.13,0.00,0.00,0.00,0.00,0.00
4.33,0.00,0.00,0.00,0.79,95.22,0.00,0.00,0.00,0.00
13.62,0.00,2.52,0.43,0.00,0.00,68.30,0.00,0.00,0.00
11.45,0.00,0.00,0.00,0.00,0.79,0.00,3.49,0.00,0.00
1.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.15,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.96,97.06
