96.73,95.03,97.28,96.54,96.64,97.91,97.84,96.69,94.91,97.04
99.87,99.60,100.00,99.72,100.00,99.87,99.86,100.00,98.68,100.00
100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
100.00,99.87,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
100.00,99.87,100.00,100.00,100.00,99.33,99.87,100.00,100.00,100.00
100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
100.00,100.00,100.00,99.60,100.00,100.00,100.00,100.00,100.00,100.00
100.00,99.60,99.74,99.87,99.87,99.87,99.46,99.86,100.00,100.00
100.00,100.00,100.00,100.00,99.74,100.00,100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
