100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98.11,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93.98,95.28,96.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87.85,100.00,74.47,96.15,0.00,0.00,0.00,0.00,0.00,0.00
90.00,99.01,82.41,95.10,95.45,0.00,0.00,0.00,0.00,0.00
56.12,99.04,82.08,85.05,92.31,96.51,0.00,0.00,0.00,0.00
53.00,98.23,68.63,92.73,90.20,74.47,96.25,0.00,0.00,0.00
82.80,95.80,76.42,90.70,88.00,74.23,91.26,93.20,0.00,0.00
68.09,98.21,60.20,87.50,90.20,66.33,94.90,91.74,91.67,0.00
56.41,97.35,75.29,83.20,11.58,71.91,93.33,47.79,64.71,98.10
