0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96.91,87.58,6.23,4.10,5.71,9.68,8.37,15.28,20.74,27.10
99.37,91.00,100.00,36.93,40.38,48.63,59.55,61.79,61.08,42.50
97.05,81.58,97.33,100.00,42.55,50.21,53.46,68.64,65.70,56.96
82.63,71.03,69.17,80.12,97.86,24.15,41.34,50.30,47.92,45.38
89.82,77.82,85.08,88.36,89.61,100.00,54.31,71.90,74.25,69.90
82.44,82.21,89.98,89.26,92.76,98.33,100.00,84.78,76.82,71.13
66.53,55.39,72.75,77.37,75.20,87.92,71.57,97.64,39.14,41.51
82.22,73.17,82.38,85.26,77.78,93.95,77.63,93.93,100.00,74.25
82.98,64.37,71.09,80.24,57.67,90.32,71.83,84.89,99.24,99.37
