21.86,100.00,100.00,100.00,100.00
89.61,71.89,100.00,100.00,100.00
85.66,95.56,96.65,100.00,100.00
90.00,97.56,100.00,100.00,100.00
88.19,98.94,100.00,100.00,85.37
