41.34,100.00,100.00,100.00,99.47
95.78,99.73,100.00,98.12,100.00
98.35,100.00,87.89,97.80,100.00
99.88,100.00,100.00,22.58,100.00
99.88,100.00,100.00,82.30,96.36
