91.80,8.61,11.94,13.59,18.96
70.17,78.07,12.02,10.80,14.70
58.03,51.17,84.19,12.16,13.82
53.82,31.77,59.19,94.77,12.71
65.54,33.61,30.68,78.43,90.11
