100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99.73,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99.46,99.52,98.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98.90,99.41,94.44,99.74,0.00,0.00,0.00,0.00,0.00,0.00
98.39,99.40,92.36,97.78,99.86,0.00,0.00,0.00,0.00,0.00
96.90,99.20,92.59,90.31,98.12,98.14,0.00,0.00,0.00,0.00
96.09,99.18,93.96,95.03,96.51,94.03,98.06,0.00,0.00,0.00
96.37,99.42,90.94,93.45,96.22,92.70,96.64,98.11,0.00,0.00
97.03,98.02,89.30,86.95,94.71,90.30,95.27,93.26,98.40,0.00
95.31,98.84,92.14,88.73,80.67,90.32,95.63,86.82,95.12,96.55
