63.47,0.00,0.00,0.00,0.00
2.79,64.95,0.00,0.00,0.00
1.21,0.00,75.55,0.00,0.00
15.85,0.00,2.24,66.80,0.00
0.00,0.00,0.19,0.19,53.63
