96.25,95.20,94.70,96.94,95.18
99.73,100.00,99.60,100.00,99.87
99.33,99.48,99.41,100.00,99.87
99.93,100.00,99.74,100.00,100.00
99.93,100.00,99.73,100.00,99.86
