100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
97.11,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70.23,46.82,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
48.74,0.00,0.00,99.65,0.00,0.00,0.00,0.00,0.00,0.00
40.24,1.37,0.00,16.04,100.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,6.92,100.00,0.00,0.00,0.00,0.00
79.50,5.86,0.00,0.00,19.77,70.09,99.27,0.00,0.00,0.00
68.97,0.00,0.00,0.00,0.00,20.10,50.46,100.00,0.00,0.00
82.16,0.00,0.00,0.00,1.23,0.00,17.54,43.21,100.00,0.00
85.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,100.00
