99.59,46.61,40.31,99.00,23.43,100.00,49.06,94.76,96.86,79.17
100.00,88.83,95.42,96.24,82.55,100.00,94.26,95.76,93.60,87.95
100.00,83.30,95.79,99.80,76.36,99.78,91.42,84.51,94.87,88.42
100.00,97.60,99.81,100.00,88.34,100.00,96.67,91.67,93.14,92.70
100.00,88.73,98.12,100.00,76.60,100.00,99.59,96.12,99.18,98.84
100.00,93.30,94.22,100.00,83.09,100.00,87.20,100.00,95.40,97.23
100.00,97.07,98.75,100.00,97.02,100.00,99.79,100.00,99.18,100.00
100.00,99.65,100.00,100.00,91.36,100.00,100.00,99.42,94.47,98.62
100.00,98.38,100.00,100.00,98.26,100.00,99.38,100.00,97.65,98.73
100.00,96.84,100.00,100.00,90.86,100.00,98.52,99.43,97.94,98.91
