98.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96.77,91.60,0.40,0.00,0.00,0.00,0.00,0.37,0.00,2.38
67.49,81.95,100.00,1.21,0.00,1.12,0.00,8.14,4.92,9.87
68.55,77.34,88.80,99.16,2.40,13.33,3.35,13.42,11.92,27.13
80.83,66.80,89.88,92.61,98.77,50.79,43.20,45.97,34.09,71.31
67.35,81.17,85.65,76.79,89.13,100.00,54.69,65.34,47.72,75.09
57.92,90.94,75.88,54.92,66.05,70.30,95.20,50.59,34.92,70.61
68.22,80.09,83.78,71.32,69.57,70.16,67.97,98.72,39.68,63.57
70.00,88.17,95.24,80.08,85.16,76.95,83.65,92.34,100.00,80.47
60.83,96.98,84.05,83.67,77.87,83.86,77.90,89.47,98.15,99.61
