98.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100.00,100.00,100.00,0.99,0.00,5.26,10.10,0.00,27.78,1.05
94.17,98.28,93.52,94.68,0.00,16.25,0.00,0.98,41.86,0.00
97.67,100.00,96.74,99.03,98.92,17.71,5.31,3.33,58.76,27.55
100.00,100.00,95.92,98.04,98.92,100.00,5.68,1.00,65.12,24.00
100.00,100.00,90.35,96.94,97.80,97.73,98.96,3.00,65.52,22.34
100.00,99.20,97.14,97.22,99.09,95.74,98.75,100.00,64.94,54.20
99.05,100.00,95.96,97.98,100.00,95.40,89.90,94.85,100.00,55.20
98.25,99.12,94.85,97.89,97.09,94.05,94.68,96.81,99.04,99.08
