94.12,0.00,0.00,0.00,0.00
0.00,90.48,0.00,0.00,0.00
0.00,0.00,95.24,0.00,0.00
0.00,0.00,0.00,95.83,0.00
0.00,0.00,0.00,0.00,96.30
