94.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98.35,100.00,20.23,25.24,21.84,2.10,26.31,18.81,50.33,38.71
98.36,99.19,100.00,79.38,75.26,46.09,84.82,74.39,74.97,68.49
68.13,84.29,87.48,98.92,26.99,12.90,30.93,27.43,16.31,20.76
91.83,98.15,97.72,99.33,100.00,71.18,87.47,84.29,69.97,63.82
71.91,64.64,62.83,81.11,91.53,100.00,8.83,4.82,9.73,1.50
79.67,86.92,69.07,82.38,73.86,98.40,100.00,65.20,54.96,73.08
54.35,75.07,61.78,73.57,66.76,83.18,68.82,98.13,35.88,50.73
95.95,92.39,70.86,78.90,61.40,83.85,56.57,93.15,99.60,87.60
80.23,96.11,77.47,86.41,74.59,85.41,69.72,95.51,95.04,99.59
