99.95,0.00,0.00,0.00,0.00
99.20,98.24,0.00,0.00,0.00
98.49,93.44,98.99,0.00,0.00
98.58,92.90,94.40,97.89,0.00
97.45,87.90,82.02,91.89,97.08
