72.69,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
99.53,70.91,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
100.00,100.00,8.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00
100.00,100.00,87.70,81.39,100.00,100.00,100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00,94.94,100.00,100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00,100.00,89.61,100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.53,100.00
100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.63,100.00
