40.00,0.00,0.00,0.00,0.00
0.00,38.89,0.00,0.00,0.00
0.00,0.00,50.00,0.00,0.00
0.00,0.00,0.00,45.00,0.00
0.00,0.00,0.00,0.00,52.38
