95.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,99.60,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.20,100.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.85,0.00,99.60,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,99.59,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.80,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
