99.81,0.00,0.00,0.00,0.00
74.80,96.05,0.00,0.00,0.00
45.35,11.32,97.90,0.00,0.00
81.04,10.80,54.94,99.59,0.00
38.02,0.00,0.00,24.00,95.06
