97.97,24.67,48.33,56.66,76.85
99.56,33.33,68.57,96.30,79.30
100.00,89.05,55.00,98.87,83.75
100.00,93.05,74.37,99.93,95.15
100.00,95.39,78.78,99.93,97.64
