84.53,100.00,100.00,100.00,100.00
100.00,86.19,100.00,100.00,100.00
100.00,99.78,99.82,100.00,100.00
100.00,99.89,100.00,99.72,100.00
100.00,100.00,100.00,100.00,100.00
