99.81,0.00,0.00,0.00,0.00
99.20,96.05,0.22,0.00,0.80
99.44,94.03,97.90,4.36,18.31
99.20,92.36,97.94,99.59,25.78
91.53,82.80,87.27,95.40,95.06
