99.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
59.07,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.26,70.92,99.59,0.00,0.00,0.00,0.00,0.78,3.35,0.39
74.25,54.40,82.19,100.00,2.26,0.82,0.00,0.83,8.61,2.00
71.72,23.20,85.56,84.91,100.00,10.12,11.46,13.60,30.56,11.38
68.68,50.19,51.98,45.45,83.02,100.00,6.37,1.27,15.19,2.86
72.27,14.68,14.00,46.03,75.31,87.20,99.18,11.67,6.37,13.87
33.77,39.45,1.59,56.76,43.44,66.26,90.04,100.00,6.75,9.21
81.89,45.90,73.33,2.81,58.36,87.10,81.03,96.25,100.00,31.30
16.09,59.51,47.22,61.36,15.21,63.81,88.93,94.67,96.40,100.00
