89.06,96.40,94.09,94.70,100.00
93.57,97.89,79.19,98.07,100.00
99.06,99.87,99.86,99.40,100.00
100.00,100.00,99.21,99.80,100.00
100.00,100.00,100.00,100.00,100.00
