88.40,3.30,6.99,11.47,5.81
57.74,75.88,0.13,0.60,0.13
55.72,63.86,83.71,0.00,0.00
50.78,49.51,52.00,92.41,0.00
46.29,39.23,40.36,59.67,84.63
