83.30,81.31,65.40,98.52,91.00
100.00,97.08,99.57,87.76,92.93
100.00,75.50,99.49,96.75,98.19
100.00,94.02,100.00,90.78,96.40
100.00,98.33,100.00,99.39,99.20
