100.00,58.72,51.33,28.15,35.00
99.95,98.29,33.40,30.01,42.51
99.67,97.75,99.36,46.42,48.21
99.72,96.72,99.25,99.45,47.71
99.62,95.94,99.41,99.40,98.08
