97.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91.59,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
20.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
44.57,0.00,1.02,99.02,0.00,0.00,0.00,0.00,0.00,0.00
10.78,0.00,0.00,0.00,99.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,98.84,0.00,0.00,0.00,0.00
49.41,0.00,0.00,0.00,0.00,62.63,100.00,0.00,0.00,0.00
3.30,0.00,0.00,0.00,0.00,0.00,0.00,99.12,0.00,0.00
1.04,0.00,0.00,0.00,0.00,0.00,0.00,1.06,100.00,0.00
35.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
