100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99.56,98.97,100.00,0.00,0.00,0.00,7.51,0.00,0.00,0.00
99.15,98.55,96.90,100.00,0.00,2.07,15.71,0.00,2.92,0.00
99.19,97.74,97.77,99.66,100.00,7.34,40.70,28.29,36.28,2.00
98.83,98.99,97.42,98.37,99.62,100.00,36.71,35.49,70.49,8.00
98.06,96.68,93.75,99.22,99.16,100.00,99.59,41.30,64.44,10.99
97.97,95.85,93.38,98.80,99.25,99.05,99.18,100.00,51.23,9.50
95.94,90.88,75.93,88.43,95.76,80.84,88.28,100.00,100.00,2.24
93.95,88.78,61.74,83.06,76.35,73.08,66.27,98.43,97.90,100.00
