100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100.00,100.00,0.00,1.35,0.00,0.00,1.04,0.00,3.94,0.00
99.79,99.82,100.00,8.45,1.67,0.00,8.00,0.95,12.98,0.20
100.00,99.82,98.88,100.00,0.60,1.28,3.73,0.58,19.58,0.65
100.00,99.83,98.63,99.80,100.00,1.06,13.77,2.92,40.04,0.80
99.79,99.82,98.51,99.38,100.00,100.00,27.52,2.75,46.14,0.75
99.79,100.00,97.99,99.39,99.80,98.90,99.80,1.15,52.85,0.57
99.79,99.64,97.35,99.41,99.81,99.06,99.80,99.81,52.40,7.83
99.60,99.84,97.88,97.76,100.00,99.12,99.19,99.00,99.80,10.41
99.39,100.00,97.82,98.83,99.33,98.21,98.95,98.78,99.80,99.81
