95.53,95.66,97.04,98.21,97.35,99.00,97.78,95.39,97.27,96.33
100.00,100.00,100.00,100.00,100.00,100.00,99.78,99.89,100.00,99.89
99.45,99.56,99.55,99.67,99.12,100.00,99.45,99.45,98.90,99.78
99.66,99.66,99.89,99.78,99.34,99.78,99.33,99.89,99.23,99.78
99.44,99.44,99.43,99.89,99.44,99.78,99.44,99.21,99.33,99.11
99.78,99.78,100.00,100.00,99.89,100.00,99.89,100.00,100.00,100.00
99.66,99.44,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
100.00,99.89,100.00,100.00,99.89,100.00,100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00,99.89,100.00,99.78,100.00,99.78,100.00
100.00,99.67,100.00,100.00,100.00,100.00,99.89,100.00,100.00,100.00
