86.83,100.00,58.52,99.89,99.77,64.68,71.26,92.81,89.56,88.54
96.49,100.00,94.51,96.67,100.00,91.01,99.65,31.45,100.00,77.06
95.82,100.00,91.28,98.58,99.89,92.04,99.07,45.27,98.05,91.77
100.00,100.00,99.78,100.00,100.00,94.89,100.00,97.13,100.00,100.00
98.64,100.00,99.03,99.89,100.00,97.49,100.00,91.88,100.00,99.78
96.98,100.00,99.05,100.00,100.00,96.22,100.00,75.57,100.00,94.28
100.00,100.00,97.74,100.00,100.00,99.51,100.00,98.79,99.77,100.00
99.55,100.00,99.14,100.00,100.00,92.87,99.65,87.27,99.77,95.78
100.00,100.00,99.78,100.00,100.00,95.27,100.00,92.99,100.00,97.82
100.00,100.00,99.57,100.00,100.00,96.94,100.00,94.78,100.00,96.30
