100.00,100.00,100.00,100.00,100.00
98.84,98.79,99.29,99.29,99.44
98.94,99.85,99.55,99.90,99.90
100.00,100.00,100.00,100.00,100.00
100.00,100.00,99.95,100.00,100.00
