100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43.19,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52.75,99.53,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52
9.35,53.65,32.07,100.00,0.00,0.00,0.00,0.00,0.00,0.00
48.99,81.38,67.60,99.33,100.00,4.58,1.55,0.00,2.86,2.89
61.42,51.06,50.39,97.25,98.10,100.00,7.39,0.27,1.63,2.88
41.60,31.96,43.57,89.57,89.03,90.59,100.00,0.26,0.14,0.79
81.09,79.20,77.02,98.52,98.37,93.40,99.86,100.00,31.82,64.08
68.76,73.89,63.31,93.87,93.01,87.70,98.25,98.47,100.00,65.70
83.51,71.82,79.11,97.72,98.06,90.36,98.75,97.96,99.86,100.00
