86.37,0.00,0.00,0.00,0.00
0.00,74.05,0.00,0.00,0.00
0.20,0.00,76.89,0.00,0.00
0.21,0.00,0.00,84.96,0.00
0.39,0.00,0.00,0.00,85.80
