86.30,41.35,41.65,38.05,37.35
74.85,53.90,29.10,16.35,29.40
69.80,57.75,78.10,15.95,16.90
62.50,61.95,72.30,85.00,26.05
79.65,58.85,59.10,80.55,93.80
