97.17,94.24,95.06,98.70,93.12,96.20,95.73,98.87,96.88,95.83
32.82,14.34,14.45,25.48,22.90,14.06,19.18,28.14,21.27,22.92
98.79,95.63,99.60,99.14,99.21,98.50,99.30,99.59,97.99,98.43
99.26,97.30,99.13,98.40,99.23,98.14,98.35,100.00,99.17,98.85
99.18,98.72,99.20,99.60,99.61,99.18,99.15,100.00,99.20,98.31
100.00,99.59,100.00,100.00,100.00,99.63,100.00,100.00,100.00,100.00
100.00,99.57,100.00,99.17,99.58,99.62,99.21,99.59,99.21,98.41
99.23,98.15,99.21,100.00,100.00,98.67,99.25,100.00,99.10,99.19
99.60,99.19,99.16,100.00,100.00,98.37,98.75,100.00,99.22,100.00
100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
