0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,12.50,0.00,77.78,0.00,0.00,0.00,0.00,0.00,0.00
37.50,8.33,25.00,30.77,91.67,0.00,0.00,0.00,0.00,0.00
6.67,50.00,60.00,57.14,76.92,100.00,0.00,0.00,0.00,0.00
14.29,18.75,0.00,40.00,30.77,64.29,100.00,0.00,0.00,0.00
16.67,50.00,11.11,42.86,12.50,76.92,87.50,100.00,5.56,0.00
20.00,27.27,0.00,0.00,0.00,12.50,45.45,60.00,85.71,0.00
16.67,0.00,25.00,8.33,0.00,0.00,40.00,37.50,25.00,93.75
