85.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
100.00,96.06,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
100.00,100.00,99.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00
100.00,100.00,100.00,97.14,100.00,100.00,100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00,100.00,99.21,100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00,100.00,100.00,99.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.89,100.00,100.00
100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
