100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92.59,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96.23,100.00,100.00,4.04,0.00,9.47,15.57,15.79,41.84,0.00
76.14,97.83,96.36,100.00,0.00,0.00,13.33,1.89,32.22,0.00
86.54,100.00,98.20,100.00,100.00,41.86,48.24,19.10,87.25,53.47
48.39,92.04,85.09,97.98,98.84,100.00,1.16,2.06,68.42,0.00
69.14,97.20,95.90,100.00,100.00,100.00,100.00,45.36,91.30,46.30
13.75,82.30,33.68,69.07,56.57,73.42,86.15,100.00,32.93,0.00
1.11,77.27,15.18,31.86,6.12,22.86,47.92,75.00,100.00,0.00
18.68,90.91,59.46,85.98,44.55,32.04,58.33,85.71,100.00,100.00
