100.00,0.00,0.00,0.00,0.00,1.22,0.00,0.00,0.00,0.00
72.17,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98.61,100.00,100.00,65.45,7.00,65.06,49.00,3.45,93.52,18.10
87.96,100.00,92.92,100.00,2.30,55.56,15.65,0.00,82.52,15.38
85.71,63.79,70.30,86.11,100.00,7.14,18.95,0.00,36.84,1.82
92.44,76.42,74.59,87.74,97.98,100.00,48.74,0.00,68.47,6.59
91.40,60.50,74.49,44.44,84.76,94.74,100.00,0.84,38.82,1.18
93.68,61.74,79.59,63.06,95.45,98.70,98.90,100.00,83.15,5.15
65.38,70.00,73.17,72.63,75.00,81.72,98.95,97.89,100.00,10.78
84.96,46.67,65.62,70.10,91.30,74.00,98.89,90.74,100.00,100.00
